text_id,text,mention,offset,kb_id
11358,从授权委托书来看，徐永峰、林岳辉拥有诸多权利，包括提议选举或罢免董事、监事及其他议案，并有权代为分批或一次性出售黄国忠、丁磊所持有的山水文化全部股份,山水文化,66,94
11359,蹈节目中关于动作、舞蹈造型、常用队形、变化方式、时间安排和背景音乐都在剧本中有明确的规定，其剧本是百叶龙文化的重要组成部分。演职人员需要核心业务人员等领舞者的指导进行彩排、演练和表演。舞蹈队其凭,百叶龙,49,-1
11360,值空间中成长起来的股票，投资收益率真的是太可观了。比如说我们浙江地区最近给大家选出来的几个好股票：像航天通信，它在2440点这个位置开始反弹，到目前为止涨幅已超50%。到今天为止，从最底处建仓该股，应,航天通信,50,130
11361,南京熊猫电子股份(00553)发布公告，公司股票于2019年4月9日、4月10日两个交易日涨停，连续,南京熊猫,0,135
11362,启航，捐赠126万元金戈枸橼酸西地那非片。5月11日，第五届肺血管病诊疗学习班(2019)暨第二期白云山金戈蓝唇新生计划爱心援助项目启动会在广州正式举行。在钟南山院士、美国科学院院士JoeG.N.,白云山,49,103
11363,损开采的先例，为我国海底金属矿床开采提供了一套全新的工艺技术，总体达到了国际领先水平。在选矿方面，山东黄金集团结合自身特点对选矿工艺流程进行改造，提高工艺系统技术指标，降低单位产品能耗，提高了选矿回,山东黄金,49,-1
11364,国际智库专家妙论“一带一路”：丝绸之路本质上是连通东西方城市的道路,东西方,25,-1
11365,居前；ST板块、自贸港、银行等板块跌幅居前。地产板块股票普遍回涨，个股方面，哈高科涨超10.1%，大悦城上涨6.51%，阳光城、华发股份、北辰实业、粤泰股份、大名城、天房发展等涨超4%。此外，ST银,大悦城,49,1
11366,壹进制被航天发展收购,航天发展,4,13
11367,"从行业板块来看,上投摩根表示,相对看好估值处于历史低位、具有较高安全边际的大金融;此外,内地高端精密技术的制造业会加速,同时扩大内需、消费升级仍是趋势,制造升级和消费升级也是值得关注的两大投资方向",高端精密,46,-1
11368,不超过4万元/平(含全装修费用)，且最高销售单价不得超过4.2万元/平(含全装修费用)。另据观点地产新媒体了解，北京房山区、顺义区曾在7月4日各有一宗居住用地拍卖出让，最终两宗地块分别被金地、建工拿下,新媒体,50,-1
11369,量共计187宗，缴纳土地出让金达55.95亿元。 2018年山西省商服用地拿地前十的企业分别为：晋中东方时尚置业有限公司、晋中华阳天地房地产开发有限公司、保德县晋德昌物流商贸运输有限公司、山西省投资集,东方时尚,50,-1
11370,化与升级)而面临资本市场的质询(股价下跌)。 由此可以说，影视股表现分化是“票房对赌”普遍化惹的祸，中国电影产业化也需要这样的“分化”，最终良币淘汰劣币。习惯于投机炒作而忽视内容创意的上市影视公司，业,中国电影,50,-1
11371,即企业根据销售情况来制订生产计划，这种模式能够突破服装公司发展的瓶颈，带来运营效率的提升。据了解，太平鸟原先模式即是国内本土服饰企业惯用的传统手法，加盟商所有货品通过订货模式实现。但在TOC模式下，,太平鸟,49,-1
11372,国新发布7月16日消息：山东地处我国东部沿海，位于环渤海经济圈，陆域面积15.58万平方公里，海域面积15.95万平方公里，是中华文明的重要发祥地之一,环渤海,25,-1
11373,作用，环保板块业绩也有望在融资、回款等政策逐渐转好后出现回升，看好环保板块近期估值修复行情，建议关注碧水源、国祯环保、瀚蓝环境等。此外，我们认为财税政策可能成为政策重点，环境监测、环保设备公司将较为明,碧水源,50,52
11374,新华网北京9月29日电28日晚间，控股股东英力特集团将转让全部持股，今日开盘，英力特强势涨停，截至发稿，英力特报16.12元，成交0.59亿元，委托买单25.5万手,新华网,0,-1
11375,9.331点，涨幅达2%，成交1.73亿元，换手率1.17%。  板块个股中，涨幅最大的前4个股为：湖南发展报7.16元，涨3.92%；超华科技报4.82元，涨2.77%；凯美特气报7.81元，涨0.,湖南发展,50,29
11376,代。在投资标的选择上，建议重点关注技术优势突出、军民融合潜力较大的头部企业，包括亚光科技、盛路通信、航天发展等。（文章来源：中信建投）(责任编辑：DF328),航天发展,50,13
11377,"018年前三季度盈利12,110.43万元-13,211.38万元，比上年同期增长10%-20%。 一品红披露前三季度业绩预告。公司预计2018年前三季度盈利12,110.43万元-13,211.38",一品红,50,62
11378,交易所23日早间公告，重庆百货因重要事项未公告，今日起临时停牌。(责任编辑：DF376),重庆百货,11,133
11379,的六间房注册资本转让给奇虎三六零，转让价格为4000万元人民币，并于近期办理工商登记。该交易完成后，宋城演艺将持有六间房39.53%股权，将对六间房不具备控制。资本邦了解到，六间房是国内最早做PC直播,宋城演艺,50,56
11380,对话地平线创始人余凯：软硬件结合在边缘计算领域机会最大,地平线,2,-1
11381,，“黄晓峰本身并没有钱，其对外融资也是为了该房地产项目。”上述宝丰县判决的非法吸收公众存款案也显示，黄河文化基金会集资的钱除了部分付利息外，“剩余部分款项用于投资河南省正茂房地产开发有限公司钓鱼台壹号,黄河文化,50,-1
11382,期间，在促进公司经营发展、提升公司财务管理水平等方面做了大量工作，贡献突出。另据了解，在5月30日，大悦城地产有限公司也发布公告称，曾宪锋因决定专注其他事业发展，辞任非执行董事；且不再担任公司审核委员,大悦城,50,1
11383,7月15日天津港地区#441硅市场价格下调，幅度在100元/吨，目前价格成交区间在10800-11000元/吨,天津港,5,-1
11384,医药称公司主要产品未被列入第一批带量采购清单；紫鑫药业表示，公司主营药品板块为中成药产业，影响较小；一品红表示，带量采购对独家产品影响有限，公司核心产品主要以独家产品为主，共有独家产品11个，总体而言,一品红,50,62
11385,的初衷落空。根据历史公告，八菱科技于2018年10月17日接到公司控股股东杨竞忠通知，杨竞忠与南京红太阳签署了《股权转让意向协议》，杨竞忠拟将其持有八菱科技的部分股份占公司股份总数的20%，以初步确,红太阳,49,11
11386,19年3月31日，公司合并口径资产负债率为62.28%，远高于同行业上市公司平均值。截至今日收盘，浪潮信息报21.38元，跌幅10.02%，成交额19.53亿元，换手率6.96%。(责任编辑：DF,浪潮信息,49,44
11387,州港初步实现了与珠三角和粤东粤西三大港口群的互联互通，有利于助力粤港澳大湾区发展，有利于进一步发挥好广州港的国际航运枢纽功能和龙头带动作用，有利于为广东货物的高效运转提供更强有力的运输通道。据悉，博,广州港,50,-1
11388,美丽中国概念午后活跃，截至发稿，美丽生态涨超8%，蒙草生态涨逾6%，普邦股份、清新环境、凯迪生态涨逾4%；津膜科技、百川能源、铁汉生,美丽生态,16,0
11389,永辉超市要约收购中百集团,永辉超市,0,161
11390,16年11月10日，宋城演艺宣布在澳大利亚黄金海岸开发澳大利亚传奇王国项目；2017年6月23日，与桂林旅游股份共同打造的桂林千古情景区开工；2017年7月6日，宣布与江西宜春明月山旅游投资，合作开发,桂林旅游,50,45
11391,户重叠度较高，本次合作也将有利于促进双方用户相互转化；迅游科技的研发团队具备大数据挖掘和实时分析处理海量数据的专业能力，有利于和公司大数据产业板块形成技术协同效应，进一步推动公司的大数据产业布局。浙,海量数据,50,-1
11392,996年从吉林大学毕业以来，刘睿民一直从事数据库的调优以及数据库底层的实现，先后在惠普、太阳微系统、甲骨文、联想等企业工作，2014他创立的柏睿数据专注于全内存分布式数据库。在刘睿民看来，我国在数据库,甲骨文,50,-1
11393,人工智能的能力提供出来。刘庆峰表示：“我觉得人工智能一定需要全球开放合作。没有世界各国的合作，建设美好世界是不可能的。”他指出，下一步人工智能发展的关键是主要有三点。第一，算法突破，能不能让人工智,美好世界,49,-1
11394,，贵州茅台被净卖出7.62亿元，五粮液被净卖出5.28亿元，海康威视被净卖出4.28亿元，恒瑞医药和上海机场被净卖出3.1亿、3.94亿元，泸州老窖被净卖出2.20亿元。中信证券、招商银行、平安银行等,上海机场,50,76
11395,3.82元，跌6.83%；广晟有色报24.88元，跌4.82%；海马汽车报2.41元，跌4.74%；海航基础报5.73元，跌4.18%；海德股份报12.76元，跌4.13%。注：以上信息仅供参考，不对,海航基础,50,114
11396,"款118长兴和睦塘文化发展有限公司280,000.00280,000.000.00长兴百叶龙文化创意有限公司500,000.00500,000.000.00合计780,00",百叶龙,43,-1
11397,司实现营业收入67.72亿元，同比增长28.77%；实现净利润3.25亿元，同比增长18.33%。老百姓相关负责人表示，公司最近三年的营收和净利均保持20%以上的增长，公司未来将继续通过内生和外延发,老百姓,49,186
11398,世纪新城店、花果园R1区、U区等。其中中天世纪新城店于2019年1月27日正式开业。2018年底，永辉超市mini店开始在全国部分地方进行试点，加入抢夺社区最后一公里消费的战场。不过此次，永辉min,永辉超市,49,-1
11399,络招聘、校园招聘、社会招聘及猎头公司等，教师来源合法合规。2、讲师素质是否满足公司授课要求根据《新课堂教师招聘、培训及质量监控体系》，公司选聘教师岗位要求如下：（1）学历标准：具备本科及以上学历，,新课堂,48,320
11400,"沪上一家小型基金公司称只上线了东方财富的财富号,同时也在努力与蚂蚁财富沟通",东方财富,15,51
11401,1、近期，“中国储备棉管理总公司”已正式更名为“中国储备棉管理有限公司”。为确保拍储资金及时到账，顺利办理提货手续，请各拍储企业重点关注2018年轮出公告储备棉结算专户信息，正确填写！未及时关注公告,顺利办,49,-1
11402,2015年7月2日，人民网首页刊登《西港特区探索“一带一路”沿途园区合作样本》一文,人民网,10,-1
11403,基金会存了二万三千元，现在基金会关门走人。”南阳市相关人员3月13日回复该网友称，“经公安部门鉴定，黄河文化基金会涉嫌非法集资，参与者和组织者都属违法行为，不受法律保护。为了最大限度减少储户损失，一是,黄河文化,50,-1
11404,.10元，涨4.02%；朗玛信息报13.83元，涨3.67%；南极电商报12.20元，涨3.30%；大智慧报6.46元，涨3.19%。注：以上信息仅供参考，不对您构成任何投资建议。,大智慧,50,153
11405,"除此之外,申万宏源金田路还频繁介入国栋建设、嘉凯城、河北宣工、来伊份等多只热门股",来伊份,31,183
11406,现不同能源系统间的协同，促进东旭蓝天原有的云(东旭私有云)、网(微电网)、端(分布式光伏、多能互补)智慧能源业务体系的价值链重塑，并最终开拓更广阔的业绩增长空间。作为国内领先的绿色产业上市公司，东旭,智慧能源,50,-1
11407,现弱势。东方财富Choice数据显示，今日有49只个股盘中股价创历史新高，个股为沪电股份、深南电路、白云机场、顺鑫农业、贵州茅台、口子窖、我武生物、迈瑞医疗、益丰药房等。东方财富Choice数据显示，,白云机场,50,75
11408,"24元、15,132,699.72元，占主营业务收入的比例分别为96.40%、98.13%，与宝泉旅游业务存在一定的相似性，符合抽样标准。业务收入主要来源于景区运营、酒店住宿、餐饮、景区附",宝泉旅游,47,319
11409,一收入类型），以了解针对收入确认的控制；（2）识别与分析相关控制，并测试其设计和执行。4、了解新思维的客户组合：（1）客户类型（如个体消费者、经销商或加盟商、工厂、超市等）；（2）是否存在,新思维,47,324
11410,西藏板块异动西藏天路直线冲板,西藏天路,6,102
11411,他为自己的公司起名“福寿和”，寓意“福如东海”“寿比南山”“家和万事兴”,万事兴,32,-1
11412,后藏着分类评级的诱惑，是一些券商为了提升承销规模的主动选择。78亿元项目收费不到250万4月10日，中国核电发布了可转债募集说明书，募集资金达78亿元。但承销保荐费用一栏令人大跌眼镜：费用仅248.0,中国核电,50,163
11413,7亿元，换手率0.37%。  板块个股中，涨幅最大的前5个股为：四通股份报8.98元，涨7.29%；金刚玻璃报5.81元，涨7.20%；中国巨石报9.91元，涨6.90%；九鼎新材报5.74元，涨6.,金刚玻璃,50,53
11414,%股权及对标的公司1.03亿元债权，转让给了广东德骏投资有限公司，以12亿元的价格成交。同年12月，新黄浦再发公告称，公司作价9.58亿元，将其持有的上海鸿泰房地产剩余25%股权及对标的公司4815.,新黄浦,50,126
11415,首个国内金融“数字人”亮相2019百度AI开发者大会,数字人,7,-1
11416,遇重大调整就会带来短暂性利润下滑，然后进入丰硕回报期。在2015年，永辉开始施行第三次组织架构调整，永辉超市转型Bravo、红标店转型绿标店，由此却带来2015年中期营收的增长和净利润的下滑，但接下来,永辉超市,50,-1
11417,工业制造，就是智能制造，第三个是传媒，娱乐传媒。日前，工信部公布的《未来已来》宣传片。虽然有声音批评无人机送货、无人驾驶、网络教学等场景，在4G时代也能实现，宣传片并不新鲜，但不可否认的是，这正是人们,无人机,50,-1
11418,公告编号：2019-024证券代码：871381证券简称：剑门旅游主办券商：国信证券剑门关华侨城旅游开发股份有限公司财务总监任命更正公告本公司及董事会全体成员保证公告内容的真实、准确和完,华侨城,45,-1
11419,其他个股中，亚太科技也涨停，西部黄金、焦作万方均涨逾6%，恒邦股份、利源精制、赣锋锂业等多只个股涨逾4%,西部黄金,14,147
11420,只个股，其中有138只是其在一季度期间新进持有。 QFII新进个股230只 截至4月28日，记者根据同花顺iFinD最新统计数据显示，QFII机构在今年第一季度末对A股的合计持有市值为960.87亿元,同花顺,50,50
11421,”），质押权人与质押股东存在关联关系。质押股份已在中国结算办理质押登记。公司于2019年7月2日与华侨城（云南）投资有限公司签订了《大理云南映象五朵金花剧院项目合作协议》。公司实际控制人杨丽萍女士,华侨城,49,-1
11422,(00825)1.4501.440-0.69%卓悦控股(00653)0.1650.162-0.61%阿尔法企业(00948)1.7901.690-0.59%游莱互动(02022)0.1780.178-,阿尔法,50,-1
11423,10月9日，耀汇金1期3期交易“云煤能源”。2015年7月15日至7月17日，耀汇金1期3期交易“西藏旅游”。2015年9月28日至9月29日，耀汇金1期3期交易“恒源煤电”。2015年9月30,西藏旅游,49,134
11424,率分别为49.70%、49.78%、47.90%，是公司毛利率最高的一类产品，主要为：（1）公司“陇萃堂”品牌在西北地区知名度较高，产品具有品牌优势，加之近几年西北土特产类产品在全国的知名度不断上,陇萃堂,49,-1
11425,随之重启，“一切皆有可能”时隔五年再度回归。不过，李宁已不是五年前的那个可以匹敌阿迪达斯和耐克的民族第一体育品牌。李宁公司试图从传统体育装备供应商转变为“互联网+运动生活体验”服务提供商，不过就目前李,第一体育,50,-1
11426,东方创业股价异动 无未披露重大信息,东方创业,0,99
11427,目前以典型江南水乡小桥流水为特征的乌镇景区是1.0版本，而在长城脚下已经建成试营业的北京乌镇——古北水镇则是2.0版本，而3.0版在乌镇隔壁的一个千年古镇桐乡濮院镇，当地历史文化底蕴非常深厚，目前正在规划建设中,小桥流水,9,-1
11428,"广发证券分析师戴康建议重点关注三大方向:一是国企重组整合方面,重点关注煤电、化工等近期重组、股权转让案例增多领域",广发证券,0,33
11429,超级批发市场集群，仅汉口北国际商品交易中心680万平方米的规模，就可与眼下全国小商品市场翘楚——义乌小商品城媲美，这使得武汉看到了其商贸流通业重振“楚天第一繁盛处”的曙光。线下传统批发业插上电商翅膀,小商品城,50,-1
11430,雅兰日前接受新华社记者专访时表示，从中国的发展情况来看，城市“煤改气”将成为我国未来天然气消费的首要驱动力，目前国内大型城市的气化率仍处于较低水平，发展潜力巨大。城市燃气消费将进一步增长据李雅兰介,驱动力,50,-1
11431,百度创始人、董事长兼首席执行官李彦宏以一句热情的招呼为现场7000多参会者介绍了一位新朋友——金融“数字人”。她是由百度智能云和浦发银行共同打造的首个国内银行“虚拟员工”，颜值爆棚、双商在线、专业金融,数字人,50,-1
11432,午后，国产芯片概念股快速拉升，截至发稿，华胜天成，浪潮信息，盈方微等3股涨停，江丰电子，江化微，大唐电信，富满电子，北方华创，紫光国芯，国科微等股涨拆,浪潮信息,25,44
11433,发涨幅过4%，敦煌种业、福建金森、神农基因、登海种业涨幅过2%。种植业板块盘中快速走强，截至发稿，北大荒涨停，苏垦农发涨幅过7%，亚盛集团涨幅过6%，新农开发涨幅过4%，敦煌种业、福建金森、神农基因,北大荒,49,119
11434,2.25元，涨5.14%；海马汽车报2.36元，涨4.42%；普利制药报56.15元，涨4.23%；海航基础报5.50元，涨4.17%。注：以上信息仅供参考，不对您构成任何投资建议。,海航基础,50,114
11435,0日无现货成交。花生油料米统米的收购价格为4元/斤，和30日的报价持平，海花；5月30日无现货成交。连云港赣榆花生原料米统米的收购价格为3.4元/斤，和30日的报价持平，海花系列手选果；5月30日无现,连云港,50,-1
11436,进一步规范运作，建立完善的法人治理结构。3、专题研讨座谈辅导期间，安信证券辅导人员与辅导对象针对城市纵横发展规划、内部控制制度、管理架构、募集资金投资项目等问题举行了多次专门讨论、座谈，深入学习有,城市纵横,48,-1
11437,局对西安草堂山居项目实施了拆除，并以人民币3.77亿元为对价，收回项目公司持有的6宗国有建设用地。海航基础表示，终止本次交易预计将对公司2018年净利润造成4.35-4.72亿元损失。（文章来源：观,海航基础,49,114
11438,据了解，开通支付宝服务的出租车属于意大利电召出租车联盟，覆盖城市包括罗马、米兰、布雷西亚、热那亚、佛罗伦萨、比萨等。电召出租车联盟主席比塔雷利表示，此举将为公司出租车司机带来更多生意。同时，支付宝,佛罗伦萨,49,-1
11439,借贷宝陆家嘴发声：运用金融科技但不越俎代庖,陆家嘴,3,-1
11440,大棚西红柿映“红”新生活,新生活,9,-1
11441,疫评定2018年及以前我公司进口的拉杜蓝乔产品全部批次合格”。7月17日，《每日经济新闻》记者致电绿十字公司的代理律师吴向东，他表示千麦实业已无权以代理人名义销售任何公司旗下产品，针对商标方面的法律,绿十字,49,316
11442,杭州知味观的食品工业化等。同时，月饼、粽子等季节性产品已经成为行业的重要组成。还有年销售10多亿的广州酒家利口福月饼、杏花楼集团的杏花楼月饼，这些餐饮企业中的零售业务都已经成为集团的重要支柱产业。,广州酒家,49,168
11443,，其中华润信托·昀沣9号一季度时重仓持有金种子酒，到二季度已从前十大流通股股东中消失，千合资本重仓的北京城乡和广电网络也遭遇了大幅减仓。详情>>>【基金管理费】公募基金上半年管理费大增至309亿元混,北京城乡,50,140
11444,漳州发展（000753）28日晚间公告，根据漳州市物价局《关于调整漳州市区城市供水价格的批复》，对漳州市区城市供水价格进行调整，自2015年3月1日起实施,漳州发展,0,32
11445,"8月16日,全球船型最长最高、载箱量最大的3E级集装箱船“美杰马士基”成功首航宁波港",宁波港,39,-1
11446,银中国资本和创世伙伴资本联合领投，盈峰投资、睿鲸资本、中民金服、芜湖风投、合力投资跟投。上个月，酷哇机器人与环卫龙头企业中联环境共同发布了全球首台全路况清扫、AI智能路径规划的无人驾驶扫地车及清扫机器,机器人,50,-1
11447,，具有重大的公共卫生意义。复旦大学生命科学学院博士生刘振球和蒋艳峰为该论文的共同第一作者。陈兴栋和张铁军为本文的共同通讯作者，他们充分发挥生命科学学院和公共卫生学院的学科优势，长期合作开展消化系统肿,张铁军,49,-1
11448,与萝卜塔(Robota)共同发布的还有基于该系统打造的垂直行业售前AI导购解决方案——电商智能导购机器人。胡云华表示，智能一点的AI导购行业解决方案既不同于传统客服工具，也不同于大客户定制化智能导购,机器人,49,-1
11449,为上市公司的股东。（上海证券报） 继1月25日一起为旗下子公司引入投资者后，中船集团旗下两家上市公司中国船舶、中船防务于2月26日晚间共同发布公告称，拟向前次参与的投资者发行股份，回购其通过“债转股”,中国船舶,50,90
11450,股本比例变更为10.447%，减持股数172.21万股，减持比例0.797%，成为公司的第二大股东。金刚玻璃还表示，本次罗伟广被动减持暂未产生收益，也不会对公司治理结构及持续经营产生影响。据了解，罗伟,金刚玻璃,50,53
11451,中国动力控股(00476)发布公告，该公司于2019年4月3日因兑换可换股票据而发行4.5亿股换股股,中国动力,0,109
11452,农耕生态休闲农业，建设黄金谷田园综合体等重点项目，打造现代农业发展、产业融合、乡村振兴示范园。打造黄河文化观光带近年来，位于黄河滩区的大路口乡聚焦绿色种养循环农业、黄河鲁西南农耕文化、乡居民宿等特,黄河文化,49,-1
11453,，2019年首旅经济型改造和中档扩张进入释放期，下半年基本面有望改善。继续推荐：宋城演艺、中国国旅、广州酒家。（文章来源：证券时报网）(责任编辑：DF120),广州酒家,50,168
11454,没有牌照，是绝对不允许销售的。”据了解，今年2月5日，斯里兰卡警方在科伦坡当地一家中餐馆搜查出野生穿山甲，根据该国的《动物虐待条例法》逮捕了该餐馆中国籍经理并处以高额罚款。此案经斯媒体曝光后，给中国,穿山甲,49,-1
11455,所使用的手机号码，并能搜集婚姻、教育程度、收入等个人信息数据，更是引发社会不安。深交所目前已向“社保掌上通”疑似存在关联关系的麦达数字发去问询函，要求说明其与杭州递金的关系。深交所还向蓝色光标发出问询,掌上通,50,-1
11456,4.51元，跌7.01%；博云新材报6.16元，跌6.10%；华自科技报10.71元，跌5.31%；现代投资报4.18元，跌4.78%；友阿股份报3.47元，跌4.67%。注：以上信息仅供参考，不对您,现代投资,50,40
11457,特市聚祥福养老中心建设项目17锡林浩特市颐和苑国际养老中心介住介护型养老公寓18辽宁沈阳市于洪区五彩阳光城养老服务中心项目19北镇市金色年华养老院分院项目20黑龙江哈尔滨市白渔泡老年医疗护理院建设项目,阳光城,50,-1
11458,6月20日早盘，垃圾分类概念股延续昨日强势，截至发稿，龙马环卫、盛运环保、海峡环保等涨停，绿色动力、上海环境、雪浪环境、中再资环、维尔利等个股纷纷走强。(责任编辑：DF120),绿色动力,45,152
11459,设施建设，一方面优化社会投入结构，另一方面提升社会服务能力，提高百姓的获得感、幸福感，用人工智能建设美好世界！（文章来源：每日经济新闻）(责任编辑：DF387),美好世界,50,-1
11460,8452)0.6200.620-3.12%中国智慧能源(01004)0.3300.330-2.94%中国船舶租赁(03877)1.0601.060-2.75%万成环球控股(08309)0.0930.0,中国船舶,50,-1
11461,入“投资续命，本业荒废”的境地。 面对不断加剧的市场竞争，除了加码海外市场及减持中信证券股票的举动，两面针也似乎想要通过跨界合作的方式来重塑年轻化的品牌形象，上演一出“王者归来”的戏码。记者了解到，两,两面针,50,96
11462,的营销支持。“京东的整合营销、高达2.26亿客户数据驱动、品效合一、线上线下活动以及包括京腾、京条、开普勒等场景链接在内的五位一体手段，能够帮助传统品牌构建与消费者的关系。”（原标题：京东打造北京、,开普勒,50,-1
11463,尼泊尔旅游面临酒店、餐饮、银行等配套基础设施的多样选择性不足等问题。对此，袁浩指出，从这方面来说，中青旅和尼泊尔旅游局合作开发的前景还是比较广阔的，通过研发产品、推广销售可以将旅游资源进行整合，完善,中青旅,49,88
11464,7月16日天津港地区#441硅价格下调,天津港,5,-1
11465,广州发展董秘办工作人员称，公司还没有接到这一项目被取消的通知，但是他亦表示，煤电后期发展将会受到政策的收紧，公司作为一家能源投资运营的企业，将会收缩煤电项目，而加大在新能源领域的投资力度,广州发展,0,86
11466,"用号座落积(㎡)用途用面积号编号方式得方年限式中山市中府国中山粤房地紫丁香用市小2053权证中工业22,321.1日用品（2011榄镇19,693",紫丁香,34,248
11467,4.50元，跌8.54%；岳阳兴长报10.54元，跌3.92%；九芝堂报12.59元，跌3.52%；湖南投资报4.56元，跌3.39%；西王食品报8.72元，跌3.33%。注：以上信息仅供参考，不对您,湖南投资,50,14
11468,港口航运板块午后逆势飙升连云港直线封涨停多只个股跟涨,连云港,12,145
11469,邯郸市赛超商贸有限公司、邯郸市创新酒业有限公司和邯山区天行健酒类经销处三家单位被授予“省级放心酒示范店”称号,天行健,27,-1
11470,，跌幅最大的前5个股为：华宇软件报13.84元，跌6.99%；欧普照明报27.95元，跌6.40%；城市传媒报7.50元，跌5.06%；百利科技报14.83元，跌4.94%；聚光科技报24.04元，跌,城市传媒,50,93
11471,重大资产重组预案》和《信达证券股份有限公司关于之独立财务顾问核查意见》，完成了首次信息披露。目前，新世纪及有关各方仍在继续推进本次重大资产重组相关工作，相关事项仍具有不确定性，为保证信息披露公平，维,新世纪,49,277
11472,摘要【芯片散热有了新思路我国科学家开发出介电基底修饰新技术】半导体芯片运算速度越来越快，但随之而来的芯片发热问题困扰,新思路,9,-1
11473,国家航天局：支持商业航天发展推广卫星应用,航天发展,10,-1
11474,据上证资讯报道，百度20日发布阿波罗计划升级版Apollo1.5，首次开放五大能力，包括障碍物感知、车辆决策规划、基于云端仿真平台,阿波罗,15,-1
11475,威一人直接持有公司7100股股份。对此，上交所要求公司和相关增持主体明确说明“整体考虑”的具体内容。海南椰岛在增持进展中还提示，由于本次增持主体尚未与有关机构签署相关协议，本次增持计划可能面临因增持股,海南椰岛,50,95
11476,为解决同业竞争问题，张铁军集团及珠玉汇市已停止采购翡翠原石，且不再对外销售,张铁军,10,-1
11477,史沿革、独立性、关联交易、同业竞争、规范运作、持续经营、财务状况、发展前景、重大事项等。项目小组与陇萃堂董事、监事、高级管理人员、员工等进行了交谈，并同公司聘请的甘肃正天合律师事务所的律师和瑞华会计,陇萃堂,49,313
11478,006年前后颁布的相关文件的法律法规对旅游景区行业IPO影响较大；2014年以来，长白山、九华旅游、天目湖IPO过会上市的成功经验与整个旅游景区行业的业态转变趋势是相吻合的。(二)旅游景区企业IPO,天目湖,50,172
11479,所有限公司以公开挂牌的方式转让全资子公司深圳市湘计长岛电脑设备有限公司100%股权。（中国证券网） 中国长城14日晚间公告，公司决定通过北京产权交易所有限公司以公开挂牌的方式转让全资子公司深圳市湘计长,中国长城,50,3
11480,问询，目前已经有4家科创板进入“问询”状态，分别为烟台睿创微纳、武汉科前生物、江苏天奈科技、江苏北人机器人。根据科创板业务规则，在受理之日起20个工作日内，交易所将对企业发出审核问询，发行人及保荐人,机器人,50,-1
11481,“洛阳东方红之旅”入选全国工业旅游联盟首批推荐特色线路,东方红,3,-1
11482,量，又要兼顾需求增量。在此背景下，能源技术创新被认为是新兴经济体破解能源转型困局的重要抓手。电力规划设计总院副院长徐小东表示，各国应当重视新兴技术发展，加快电制氢、电制氨等能源技术的创新和规模化应用，,设计总院,50,-1
11483,港口股集体拉升锦州港涨停,锦州港,7,91
11484,自贸港概念股早盘集体低迷，截至发稿，东方创业跌超9%，上海临港跌超7%，畅联股份、长江投资跌逾5%，华贸物流、中远海克、厦门港务等跌逾4,东方创业,18,99
11485,景区门票价格的通知》。依据该通知，调降桂林市相关景区门票价格标准，且从2018年10月1日起执行。桂林旅游公告，公司近日收到《桂林市物价局关于降低我市景区门票价格的通知》。依据该通知，调降桂林市相关,桂林旅游,49,45
11486,锦港B股：锦州港关于股东所持股份解除质押及再质押的公告,锦州港,5,91
11487,状况、发展前景的影响外，亦受股票市场整体估值水平波动及投资者情绪等多种因素影响，且本次交易对方取得的中国中期股份均有锁定期安排，其未来价值具有不确定性。综合考虑上述因素因素，本次交易价格在估值结果的基,中国中期,50,46
11488,记者查阅曾经的媒体报道资料了解到，广深高速当初投资114.2亿元，至2012年底累计收费金额约411亿元，如今一年收费高达30多亿元，利润在20亿以上，被称为中国最赚钱高速,深高速,18,-1
11489,中，涨幅最大的前5个股为：鹏翎股份报9.03元，涨9.99%；绿茵生态报20.60元，涨4.62%；新经典报62.80元，涨3.80%；天津磁卡报6.45元，涨3.70%；天房发展报4.19元，涨3.,新经典,50,169
11490,是登陆资本市场谋聚变，亦或是紧跟长三角一体化这一国家发展战略的步伐，在充满挑战、竞争异常激烈的当下，建研院在这位极富市场激情和创新精神的掌门人率领下，正以切实行动诉说着自己的改革故事。孤鹰不褪羽，哪,建研院,50,174
11491,工商银行兰州分行现金运营中心副总经理刘立戈带领下，中新网记者来到凭证管理员的工作场所，实地采访他们“数字人生”背后的酸甜苦辣。“滋滋滋”油墨印刷机工作声响此起彼伏，房间内飘荡着淡淡的刺鼻味，穿着灰色,数字人,50,-1
11492,3月12日丨郑煤机(00564.HK)公布，董事会会议将于2019年3月26日(星期二)在河南省郑州市经济技术开,郑煤机,6,157
11493,洛阳玻璃(01108)：1802.93万股A股限售股将于4月19日上市流通,洛阳玻璃,0,142
11494,大半年调整后才再次上线。经过大半年调整后才再次上线，但“新闪购”的吸粉能力较为不足。据中国网报道，新世界百货在北京的5家分店中，仅有崇文店一家的微信公众号中有“新闪购”的入口，且加入粉丝群还需经过审,新世界,49,-1
11495,7月11日，两市共14家公司进行增减持交易，其中9家公司进行减持，同时有10家公司的限售股解禁，其中粤高速A将有8.34亿股在今日解禁，解禁类型为定向增发机构配售股份，涉及市值达66.4亿元。一、当,粤高速,50,9
